,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
1174,GHC,10,1.3,3,500,1,0.038580894470214844,False,1.0,0.46153846153846156,0.631578947368421,7,9
1175,FCI,10,1.3,3,500,1,0.005668163299560547,False,-1.0,-1.0,-1.0,-1,-1
1176,MIIC,10,1.3,3,500,2,0.005491971969604492,False,0.9,0.6923076923076923,0.7826086956521738,5,12
1177,GHC,10,1.3,3,500,2,0.04151725769042969,False,0.875,0.5384615384615384,0.6666666666666667,7,11
1178,FCI,10,1.3,3,500,2,0.00906991958618164,False,-1.0,-1.0,-1.0,-1,-1
1179,MIIC,10,1.3,3,500,3,0.004725217819213867,False,1.0,0.6153846153846154,0.761904761904762,5,9
1180,GHC,10,1.3,3,500,3,0.0405271053314209,False,0.875,0.5384615384615384,0.6666666666666667,7,11
1181,FCI,10,1.3,3,500,3,0.008234977722167969,False,-1.0,-1.0,-1.0,-1,-1
1182,MIIC,10,1.3,3,500,4,0.0044841766357421875,False,1.0,0.6666666666666666,0.8,4,7
1183,GHC,10,1.3,3,500,4,0.04224205017089844,False,1.0,0.6666666666666666,0.8,4,7
1184,FCI,10,1.3,3,500,4,0.00733494758605957,False,-1.0,-1.0,-1.0,-1,-1
1185,MIIC,10,1.3,3,1000,0,0.006028890609741211,False,0.9,0.75,0.8181818181818182,4,11
1186,GHC,10,1.3,3,1000,0,0.0434112548828125,False,0.9090909090909091,0.8333333333333334,0.8695652173913043,3,5
1187,FCI,10,1.3,3,1000,0,0.012914896011352539,False,-1.0,-1.0,-1.0,-1,-1
1188,MIIC,10,1.3,3,1000,1,0.006319999694824219,False,1.0,0.8333333333333334,0.9090909090909091,2,2
1189,GHC,10,1.3,3,1000,1,0.042935848236083984,False,0.9,0.75,0.8181818181818182,4,9
1190,FCI,10,1.3,3,1000,1,0.013538122177124023,False,-1.0,-1.0,-1.0,-1,-1
1191,MIIC,10,1.3,3,1000,2,0.005403041839599609,False,1.0,0.6923076923076923,0.8181818181818181,4,12
1192,GHC,10,1.3,3,1000,2,0.04364299774169922,False,1.0,0.9230769230769231,0.9600000000000001,1,8
1193,FCI,10,1.3,3,1000,2,0.011715173721313477,False,-1.0,-1.0,-1.0,-1,-1
1194,MIIC,10,1.3,3,1000,3,0.0077970027923583984,False,1.0,1.0,1.0,0,3
1195,GHC,10,1.3,3,1000,3,0.04937410354614258,False,0.9285714285714286,1.0,0.962962962962963,1,8
1196,FCI,10,1.3,3,1000,3,0.02088189125061035,False,-1.0,-1.0,-1.0,-1,-1
1197,MIIC,10,1.3,3,1000,4,0.005700826644897461,False,0.8888888888888888,0.7272727272727273,0.7999999999999999,4,6
1198,GHC,10,1.3,3,1000,4,0.04164409637451172,False,0.8888888888888888,0.7272727272727273,0.7999999999999999,4,9
1199,FCI,10,1.3,3,1000,4,0.006350278854370117,False,1.0,0.5454545454545454,0.7058823529411764,5,6
1200,MIIC,10,1.3,4,100,0,0.0032351016998291016,False,0.6666666666666666,0.15384615384615385,0.25,12,13
1201,GHC,10,1.3,4,100,0,0.03725099563598633,False,0.6666666666666666,0.15384615384615385,0.25,12,13
1202,FCI,10,1.3,4,100,0,0.0023131370544433594,False,-1.0,-1.0,-1.0,-1,-1
1203,MIIC,10,1.3,4,100,1,0.003050088882446289,False,1.0,0.3333333333333333,0.5,8,10
1204,GHC,10,1.3,4,100,1,0.03801989555358887,False,1.0,0.4166666666666667,0.5882352941176471,7,8
1205,FCI,10,1.3,4,100,1,0.0025010108947753906,False,-1.0,-1.0,-1.0,-1,-1
1206,MIIC,10,1.3,4,100,2,0.0024220943450927734,False,1.0,0.07692307692307693,0.14285714285714288,12,13
1207,GHC,10,1.3,4,100,2,0.035881996154785156,False,0.6666666666666666,0.15384615384615385,0.25,12,14
1208,FCI,10,1.3,4,100,2,0.002560853958129883,False,0.75,0.23076923076923078,0.3529411764705882,11,13
1209,MIIC,10,1.3,4,100,3,0.0031778812408447266,False,1.0,0.38461538461538464,0.5555555555555556,8,11
1210,GHC,10,1.3,4,100,3,0.03663492202758789,False,1.0,0.3076923076923077,0.47058823529411764,9,11
1211,FCI,10,1.3,4,100,3,0.0031969547271728516,False,-1.0,-1.0,-1.0,-1,-1
1212,MIIC,10,1.3,4,100,4,0.002801179885864258,False,1.0,0.15384615384615385,0.2666666666666667,11,11
1213,GHC,10,1.3,4,100,4,0.033911943435668945,False,1.0,0.07692307692307693,0.14285714285714288,12,12
1214,FCI,10,1.3,4,100,4,0.0029802322387695312,False,-1.0,-1.0,-1.0,-1,-1
1215,MIIC,10,1.3,4,250,0,0.0040471553802490234,False,1.0,0.5,0.6666666666666666,6,7
1216,GHC,10,1.3,4,250,0,0.03817915916442871,False,1.0,0.5833333333333334,0.7368421052631579,5,5
1217,FCI,10,1.3,4,250,0,0.004047870635986328,False,-1.0,-1.0,-1.0,-1,-1
1218,MIIC,10,1.3,4,250,1,0.003220081329345703,False,1.0,0.3076923076923077,0.47058823529411764,9,11
1219,GHC,10,1.3,4,250,1,0.03857684135437012,False,1.0,0.3076923076923077,0.47058823529411764,9,11
1220,FCI,10,1.3,4,250,1,0.0032939910888671875,False,-1.0,-1.0,-1.0,-1,-1
1221,MIIC,10,1.3,4,250,2,0.003572225570678711,False,1.0,0.38461538461538464,0.5555555555555556,8,9
1222,GHC,10,1.3,4,250,2,0.03561687469482422,False,1.0,0.3076923076923077,0.47058823529411764,9,9
1223,FCI,10,1.3,4,250,2,0.003398895263671875,False,-1.0,-1.0,-1.0,-1,-1
1224,MIIC,10,1.3,4,250,3,0.004121065139770508,False,1.0,0.5384615384615384,0.7000000000000001,6,8
1225,GHC,10,1.3,4,250,3,0.04046297073364258,False,1.0,0.6153846153846154,0.761904761904762,5,6
1226,FCI,10,1.3,4,250,3,0.004373073577880859,False,-1.0,-1.0,-1.0,-1,-1
1227,MIIC,10,1.3,4,250,4,0.003401041030883789,False,1.0,0.38461538461538464,0.5555555555555556,8,11
1228,GHC,10,1.3,4,250,4,0.036383867263793945,False,1.0,0.38461538461538464,0.5555555555555556,8,10
1229,FCI,10,1.3,4,250,4,0.003731966018676758,False,-1.0,-1.0,-1.0,-1,-1
1230,MIIC,10,1.3,4,500,0,0.0041310787200927734,False,1.0,0.38461538461538464,0.5555555555555556,8,10
1231,GHC,10,1.3,4,500,0,0.036821842193603516,False,0.8,0.3076923076923077,0.4444444444444444,10,12
1232,FCI,10,1.3,4,500,0,0.005053997039794922,False,-1.0,-1.0,-1.0,-1,-1
1233,MIIC,10,1.3,4,500,1,0.003760099411010742,False,1.0,0.4166666666666667,0.5882352941176471,7,9
1234,GHC,10,1.3,4,500,1,0.03750109672546387,False,1.0,0.3333333333333333,0.5,8,10
1235,FCI,10,1.3,4,500,1,0.004892826080322266,False,-1.0,-1.0,-1.0,-1,-1
1236,MIIC,10,1.3,4,500,2,0.0037126541137695312,False,1.0,0.4166666666666667,0.5882352941176471,7,8
1237,GHC,10,1.3,4,500,2,0.03527688980102539,False,1.0,0.3333333333333333,0.5,8,8
1238,FCI,10,1.3,4,500,2,0.00458073616027832,False,-1.0,-1.0,-1.0,-1,-1
1239,MIIC,10,1.3,4,500,3,0.0041348934173583984,False,1.0,0.5,0.6666666666666666,6,12
1240,GHC,10,1.3,4,500,3,0.03597688674926758,False,1.0,0.3333333333333333,0.5,8,12
1241,FCI,10,1.3,4,500,3,0.005015850067138672,False,-1.0,-1.0,-1.0,-1,-1
1242,MIIC,10,1.3,4,500,4,0.004703044891357422,False,1.0,0.6153846153846154,0.761904761904762,5,7
1243,GHC,10,1.3,4,500,4,0.041416168212890625,False,1.0,0.46153846153846156,0.631578947368421,7,9
1244,FCI,10,1.3,4,500,4,0.006352901458740234,False,-1.0,-1.0,-1.0,-1,-1
1245,MIIC,10,1.3,4,1000,0,0.0051882266998291016,False,1.0,0.7272727272727273,0.8421052631578948,3,5
1246,GHC,10,1.3,4,1000,0,0.043908119201660156,False,0.9,0.8181818181818182,0.8571428571428572,3,4
1247,FCI,10,1.3,4,1000,0,0.012169837951660156,False,-1.0,-1.0,-1.0,-1,-1
1248,MIIC,10,1.3,4,1000,1,0.006798982620239258,False,1.0,0.9230769230769231,0.9600000000000001,1,2
1249,GHC,10,1.3,4,1000,1,0.04393124580383301,False,1.0,0.8461538461538461,0.9166666666666666,2,5
1250,FCI,10,1.3,4,1000,1,0.016906023025512695,False,-1.0,-1.0,-1.0,-1,-1
1251,MIIC,10,1.3,4,1000,2,0.005815982818603516,False,1.0,0.6923076923076923,0.8181818181818181,4,4
1252,GHC,10,1.3,4,1000,2,0.041132211685180664,False,1.0,0.6153846153846154,0.761904761904762,5,6
1253,FCI,10,1.3,4,1000,2,0.0061588287353515625,False,-1.0,-1.0,-1.0,-1,-1
1254,MIIC,10,1.3,4,1000,3,0.005803108215332031,False,1.0,0.7692307692307693,0.8695652173913044,3,9
1255,GHC,10,1.3,4,1000,3,0.04397416114807129,False,1.0,0.9230769230769231,0.9600000000000001,1,5
1256,FCI,10,1.3,4,1000,3,0.008719921112060547,False,-1.0,-1.0,-1.0,-1,-1
1257,MIIC,10,1.3,4,1000,4,0.005160808563232422,False,1.0,0.6923076923076923,0.8181818181818181,4,10
1258,GHC,10,1.3,4,1000,4,0.04009509086608887,False,1.0,0.6153846153846154,0.761904761904762,5,11
1259,FCI,10,1.3,4,1000,4,0.010565757751464844,False,-1.0,-1.0,-1.0,-1,-1
1260,MIIC,10,1.5,2,100,0,0.0030078887939453125,False,0.75,0.2,0.31578947368421056,13,14
1261,GHC,10,1.5,2,100,0,0.03591012954711914,False,0.75,0.2,0.31578947368421056,13,16
1262,FCI,10,1.5,2,100,0,0.002768993377685547,False,-1.0,-1.0,-1.0,-1,-1
1263,MIIC,10,1.5,2,100,1,0.003925800323486328,False,0.625,0.3333333333333333,0.43478260869565216,13,18
1264,GHC,10,1.5,2,100,1,0.03872203826904297,False,0.6666666666666666,0.26666666666666666,0.3809523809523809,13,17
1265,FCI,10,1.5,2,100,1,0.003756999969482422,False,-1.0,-1.0,-1.0,-1,-1
1266,MIIC,10,1.5,2,100,2,0.0039670467376708984,False,0.5,0.2,0.28571428571428575,15,18
1267,GHC,10,1.5,2,100,2,0.03773212432861328,False,0.6666666666666666,0.26666666666666666,0.3809523809523809,13,15
1268,FCI,10,1.5,2,100,2,0.0032281875610351562,False,-1.0,-1.0,-1.0,-1,-1
1269,MIIC,10,1.5,2,100,3,0.0033049583435058594,False,1.0,0.3333333333333333,0.5,10,14
1270,GHC,10,1.5,2,100,3,0.03750038146972656,False,1.0,0.26666666666666666,0.4210526315789474,11,14
1271,FCI,10,1.5,2,100,3,0.0033800601959228516,False,-1.0,-1.0,-1.0,-1,-1
1272,MIIC,10,1.5,2,100,4,0.0038809776306152344,False,0.875,0.5,0.6363636363636364,8,13
1273,GHC,10,1.5,2,100,4,0.042634010314941406,False,0.6,0.42857142857142855,0.5,12,16
1274,FCI,10,1.5,2,100,4,0.0031769275665283203,False,-1.0,-1.0,-1.0,-1,-1
1275,MIIC,10,1.5,2,250,0,0.0059871673583984375,False,0.9166666666666666,0.7333333333333333,0.8148148148148148,5,8
1276,GHC,10,1.5,2,250,0,0.04233098030090332,False,0.9166666666666666,0.7333333333333333,0.8148148148148148,5,9
1277,FCI,10,1.5,2,250,0,0.010475873947143555,False,-1.0,-1.0,-1.0,-1,-1
1278,MIIC,10,1.5,2,250,1,0.0042421817779541016,False,0.7142857142857143,0.3333333333333333,0.4545454545454545,12,15
1279,GHC,10,1.5,2,250,1,0.04334306716918945,False,0.7,0.4666666666666667,0.56,11,18
1280,FCI,10,1.5,2,250,1,0.0036051273345947266,False,-1.0,-1.0,-1.0,-1,-1
1281,MIIC,10,1.5,2,250,2,0.0035600662231445312,False,0.8,0.26666666666666666,0.4,12,14
1282,GHC,10,1.5,2,250,2,0.03774309158325195,False,0.7142857142857143,0.3333333333333333,0.4545454545454545,12,15
1283,FCI,10,1.5,2,250,2,0.003557920455932617,False,-1.0,-1.0,-1.0,-1,-1
1284,MIIC,10,1.5,2,250,3,0.00476384162902832,False,1.0,0.6,0.7499999999999999,6,11
1285,GHC,10,1.5,2,250,3,0.03844189643859863,False,0.8571428571428571,0.4,0.5454545454545455,10,15
1286,FCI,10,1.5,2,250,3,0.0074160099029541016,False,-1.0,-1.0,-1.0,-1,-1
1287,MIIC,10,1.5,2,250,4,0.003676176071166992,False,1.0,0.4,0.5714285714285715,9,11
1288,GHC,10,1.5,2,250,4,0.038294076919555664,False,0.8571428571428571,0.4,0.5454545454545455,10,15
1289,FCI,10,1.5,2,250,4,0.00393986701965332,False,-1.0,-1.0,-1.0,-1,-1
1290,MIIC,10,1.5,2,500,0,0.004672050476074219,False,1.0,0.6,0.7499999999999999,6,11
1291,GHC,10,1.5,2,500,0,0.04964876174926758,False,0.8,0.5333333333333333,0.64,9,13
1292,FCI,10,1.5,2,500,0,0.005483865737915039,False,-1.0,-1.0,-1.0,-1,-1
1293,MIIC,10,1.5,2,500,1,0.004914045333862305,False,0.875,0.5384615384615384,0.6666666666666667,7,8
1294,GHC,10,1.5,2,500,1,0.04505491256713867,False,0.6153846153846154,0.6153846153846154,0.6153846153846154,10,15
1295,FCI,10,1.5,2,500,1,0.01174783706665039,False,-1.0,-1.0,-1.0,-1,-1
1296,MIIC,10,1.5,2,500,2,0.004900217056274414,False,0.8888888888888888,0.6153846153846154,0.7272727272727274,6,7
1297,GHC,10,1.5,2,500,2,0.04105687141418457,False,0.7777777777777778,0.5384615384615384,0.6363636363636364,8,10
1298,FCI,10,1.5,2,500,2,0.008067131042480469,False,-1.0,-1.0,-1.0,-1,-1
1299,MIIC,10,1.5,2,500,3,0.004369974136352539,False,1.0,0.5384615384615384,0.7000000000000001,6,10
1300,GHC,10,1.5,2,500,3,0.04215097427368164,False,0.9090909090909091,0.7692307692307693,0.8333333333333333,4,10
1301,FCI,10,1.5,2,500,3,0.007932901382446289,False,-1.0,-1.0,-1.0,-1,-1
1302,MIIC,10,1.5,2,500,4,0.006803750991821289,False,1.0,0.7333333333333333,0.846153846153846,4,8
1303,GHC,10,1.5,2,500,4,0.0419769287109375,False,0.9090909090909091,0.6666666666666666,0.7692307692307692,6,12
1304,FCI,10,1.5,2,500,4,0.023465871810913086,False,-1.0,-1.0,-1.0,-1,-1
1305,MIIC,10,1.5,2,1000,0,0.00799703598022461,False,0.9,0.6428571428571429,0.75,6,9
1306,GHC,10,1.5,2,1000,0,0.04401111602783203,False,0.9166666666666666,0.7857142857142857,0.8461538461538461,4,6
1307,FCI,10,1.5,2,1000,0,0.007589817047119141,False,-1.0,-1.0,-1.0,-1,-1
1308,MIIC,10,1.5,2,1000,1,0.005040168762207031,False,1.0,0.5333333333333333,0.6956521739130436,7,10
1309,GHC,10,1.5,2,1000,1,0.041879892349243164,False,1.0,0.7333333333333333,0.846153846153846,4,9
1310,FCI,10,1.5,2,1000,1,0.013664007186889648,False,-1.0,-1.0,-1.0,-1,-1
1311,MIIC,10,1.5,2,1000,2,0.006263017654418945,False,1.0,0.6,0.7499999999999999,6,10
1312,GHC,10,1.5,2,1000,2,0.0430750846862793,False,1.0,0.7333333333333333,0.846153846153846,4,9
1313,FCI,10,1.5,2,1000,2,0.008399724960327148,False,-1.0,-1.0,-1.0,-1,-1
1314,MIIC,10,1.5,2,1000,3,0.006942033767700195,False,0.9090909090909091,0.6666666666666666,0.7692307692307692,6,11
1315,GHC,10,1.5,2,1000,3,0.04298806190490723,False,0.75,0.6,0.6666666666666665,9,13
1316,FCI,10,1.5,2,1000,3,0.029714107513427734,False,-1.0,-1.0,-1.0,-1,-1
1317,MIIC,10,1.5,2,1000,4,0.00830531120300293,False,1.0,0.7857142857142857,0.88,3,8
1318,GHC,10,1.5,2,1000,4,0.0442349910736084,False,0.9166666666666666,0.7857142857142857,0.8461538461538461,4,7
1319,FCI,10,1.5,2,1000,4,0.011005878448486328,False,-1.0,-1.0,-1.0,-1,-1
1320,MIIC,10,1.5,3,100,0,0.003721952438354492,False,0.8571428571428571,0.4,0.5454545454545455,10,15
1321,GHC,10,1.5,3,100,0,0.03880500793457031,False,0.8333333333333334,0.3333333333333333,0.47619047619047616,11,15
1322,FCI,10,1.5,3,100,0,0.0037801265716552734,False,-1.0,-1.0,-1.0,-1,-1
1323,MIIC,10,1.5,3,100,1,0.0042879581451416016,False,1.0,0.3333333333333333,0.5,10,15
1324,GHC,10,1.5,3,100,1,0.03857612609863281,False,0.8333333333333334,0.3333333333333333,0.47619047619047616,11,16
1325,FCI,10,1.5,3,100,1,0.0031740665435791016,False,1.0,0.2,0.33333333333333337,12,15
1326,MIIC,10,1.5,3,100,2,0.002758026123046875,False,1.0,0.2,0.33333333333333337,12,14
1327,GHC,10,1.5,3,100,2,0.03472900390625,False,1.0,0.13333333333333333,0.23529411764705882,13,15
1328,FCI,10,1.5,3,100,2,0.0027151107788085938,False,1.0,0.2,0.33333333333333337,12,14
1329,MIIC,10,1.5,3,100,3,0.0032961368560791016,False,0.6666666666666666,0.13333333333333333,0.2222222222222222,14,16
1330,GHC,10,1.5,3,100,3,0.03483700752258301,False,0.5,0.06666666666666667,0.11764705882352941,15,16
1331,FCI,10,1.5,3,100,3,0.0037338733673095703,False,-1.0,-1.0,-1.0,-1,-1
1332,MIIC,10,1.5,3,100,4,0.004096031188964844,False,1.0,0.4,0.5714285714285715,9,14
1333,GHC,10,1.5,3,100,4,0.03771090507507324,False,1.0,0.3333333333333333,0.5,10,14
1334,FCI,10,1.5,3,100,4,0.0036830902099609375,False,-1.0,-1.0,-1.0,-1,-1
1335,MIIC,10,1.5,3,250,0,0.005671024322509766,False,0.8,0.5333333333333333,0.64,9,12
1336,GHC,10,1.5,3,250,0,0.04093313217163086,False,0.875,0.4666666666666667,0.608695652173913,9,10
1337,FCI,10,1.5,3,250,0,0.010135173797607422,False,1.0,0.26666666666666666,0.4210526315789474,11,13
1338,MIIC,10,1.5,3,250,1,0.0049839019775390625,False,1.0,0.6666666666666666,0.8,5,11
1339,GHC,10,1.5,3,250,1,0.04288887977600098,False,0.9,0.6,0.7200000000000001,7,10
1340,FCI,10,1.5,3,250,1,0.009751081466674805,False,1.0,0.13333333333333333,0.23529411764705882,13,15
1341,MIIC,10,1.5,3,250,2,0.0032019615173339844,False,1.0,0.2857142857142857,0.4444444444444445,10,14
1342,GHC,10,1.5,3,250,2,0.03857612609863281,False,0.7142857142857143,0.35714285714285715,0.4761904761904762,11,15
1343,FCI,10,1.5,3,250,2,0.004644870758056641,False,-1.0,-1.0,-1.0,-1,-1
1344,MIIC,10,1.5,3,250,3,0.004825115203857422,False,1.0,0.6428571428571429,0.782608695652174,5,9
1345,GHC,10,1.5,3,250,3,0.04267621040344238,False,1.0,0.7142857142857143,0.8333333333333333,4,5
1346,FCI,10,1.5,3,250,3,0.005017995834350586,False,-1.0,-1.0,-1.0,-1,-1
1347,MIIC,10,1.5,3,250,4,0.002936124801635742,False,0.6666666666666666,0.14285714285714285,0.23529411764705882,13,14
1348,GHC,10,1.5,3,250,4,0.03206896781921387,False,0.0,0.0,0.0,14,14
1349,FCI,10,1.5,3,250,4,0.0029048919677734375,False,-1.0,-1.0,-1.0,-1,-1
1350,MIIC,10,1.5,3,500,0,0.00535893440246582,False,0.875,0.4666666666666667,0.608695652173913,9,11
1351,GHC,10,1.5,3,500,0,0.04132795333862305,False,1.0,0.6,0.7499999999999999,6,10
1352,FCI,10,1.5,3,500,0,0.006685018539428711,False,-1.0,-1.0,-1.0,-1,-1
1353,MIIC,10,1.5,3,500,1,0.005804777145385742,False,1.0,0.6,0.7499999999999999,6,7
1354,GHC,10,1.5,3,500,1,0.048239946365356445,False,0.9090909090909091,0.6666666666666666,0.7692307692307692,6,11
1355,FCI,10,1.5,3,500,1,0.009952783584594727,False,-1.0,-1.0,-1.0,-1,-1
1356,MIIC,10,1.5,3,500,2,0.004598140716552734,False,1.0,0.4666666666666667,0.6363636363636364,8,11
1357,GHC,10,1.5,3,500,2,0.04294395446777344,False,1.0,0.5333333333333333,0.6956521739130436,7,9
1358,FCI,10,1.5,3,500,2,0.005919218063354492,False,-1.0,-1.0,-1.0,-1,-1
1359,MIIC,10,1.5,3,500,3,0.006134986877441406,False,1.0,0.7142857142857143,0.8333333333333333,4,7
1360,GHC,10,1.5,3,500,3,0.04293084144592285,False,1.0,0.7857142857142857,0.88,3,5
1361,FCI,10,1.5,3,500,3,0.015074014663696289,False,-1.0,-1.0,-1.0,-1,-1
1362,MIIC,10,1.5,3,500,4,0.005280017852783203,False,1.0,0.7142857142857143,0.8333333333333333,4,6
1363,GHC,10,1.5,3,500,4,0.04168701171875,False,1.0,0.7142857142857143,0.8333333333333333,4,6
1364,FCI,10,1.5,3,500,4,0.009797096252441406,False,-1.0,-1.0,-1.0,-1,-1
1365,MIIC,10,1.5,3,1000,0,0.0058879852294921875,False,1.0,0.6,0.7499999999999999,6,9
1366,GHC,10,1.5,3,1000,0,0.04102921485900879,False,1.0,0.6,0.7499999999999999,6,9
1367,FCI,10,1.5,3,1000,0,0.018767833709716797,False,-1.0,-1.0,-1.0,-1,-1
1368,MIIC,10,1.5,3,1000,1,0.005334138870239258,False,1.0,0.5333333333333333,0.6956521739130436,7,12
1369,GHC,10,1.5,3,1000,1,0.04328417778015137,False,1.0,0.7333333333333333,0.846153846153846,4,5
1370,FCI,10,1.5,3,1000,1,0.013308048248291016,False,-1.0,-1.0,-1.0,-1,-1
1371,MIIC,10,1.5,3,1000,2,0.007325887680053711,False,1.0,0.7857142857142857,0.88,3,9
1372,GHC,10,1.5,3,1000,2,0.04310202598571777,False,1.0,0.7857142857142857,0.88,3,6
1373,FCI,10,1.5,3,1000,2,0.020853042602539062,False,-1.0,-1.0,-1.0,-1,-1
1374,MIIC,10,1.5,3,1000,3,0.007596015930175781,False,1.0,0.6,0.7499999999999999,6,10
1375,GHC,10,1.5,3,1000,3,0.04462313652038574,False,1.0,0.7333333333333333,0.846153846153846,4,5
1376,FCI,10,1.5,3,1000,3,0.00980377197265625,False,-1.0,-1.0,-1.0,-1,-1
1377,MIIC,10,1.5,3,1000,4,0.007363796234130859,False,0.9090909090909091,0.8333333333333334,0.8695652173913043,3,3
1378,GHC,10,1.5,3,1000,4,0.04419279098510742,False,0.9090909090909091,0.8333333333333334,0.8695652173913043,3,10
1379,FCI,10,1.5,3,1000,4,0.012437105178833008,False,-1.0,-1.0,-1.0,-1,-1
1380,MIIC,10,1.5,4,100,0,0.002928018569946289,False,1.0,0.2,0.33333333333333337,12,14
1381,GHC,10,1.5,4,100,0,0.03539299964904785,False,1.0,0.2,0.33333333333333337,12,12
1382,FCI,10,1.5,4,100,0,0.003793001174926758,False,-1.0,-1.0,-1.0,-1,-1
1383,MIIC,10,1.5,4,100,1,0.0029420852661132812,False,1.0,0.3076923076923077,0.47058823529411764,9,10
1384,GHC,10,1.5,4,100,1,0.03693890571594238,False,1.0,0.3076923076923077,0.47058823529411764,9,10
1385,FCI,10,1.5,4,100,1,0.002856016159057617,False,-1.0,-1.0,-1.0,-1,-1
1386,MIIC,10,1.5,4,100,2,0.003201007843017578,False,1.0,0.2857142857142857,0.4444444444444445,10,13
1387,GHC,10,1.5,4,100,2,0.03593301773071289,False,1.0,0.14285714285714285,0.25,12,14
1388,FCI,10,1.5,4,100,2,0.0023496150970458984,False,-1.0,-1.0,-1.0,-1,-1
1389,MIIC,10,1.5,4,100,3,0.003300905227661133,False,1.0,0.2,0.33333333333333337,12,13
1390,GHC,10,1.5,4,100,3,0.037600040435791016,False,1.0,0.2,0.33333333333333337,12,13
1391,FCI,10,1.5,4,100,3,0.0020537376403808594,False,1.0,0.2,0.33333333333333337,12,13
1392,MIIC,10,1.5,4,100,4,0.002872943878173828,False,1.0,0.21428571428571427,0.35294117647058826,11,13
1393,GHC,10,1.5,4,100,4,0.038339853286743164,False,0.75,0.21428571428571427,0.3333333333333333,12,15
1394,FCI,10,1.5,4,100,4,0.003154277801513672,False,0.6666666666666666,0.14285714285714285,0.23529411764705882,13,15
1395,MIIC,10,1.5,4,250,0,0.003849029541015625,False,1.0,0.38461538461538464,0.5555555555555556,8,11
1396,GHC,10,1.5,4,250,0,0.037371158599853516,False,1.0,0.46153846153846156,0.631578947368421,7,8
1397,FCI,10,1.5,4,250,0,0.0034329891204833984,False,-1.0,-1.0,-1.0,-1,-1
1398,MIIC,10,1.5,4,250,1,0.0033338069915771484,False,1.0,0.26666666666666666,0.4210526315789474,11,11
1399,GHC,10,1.5,4,250,1,0.03580021858215332,False,1.0,0.26666666666666666,0.4210526315789474,11,11
1400,FCI,10,1.5,4,250,1,0.0028717517852783203,False,-1.0,-1.0,-1.0,-1,-1
1401,MIIC,10,1.5,4,250,2,0.004059791564941406,False,1.0,0.4666666666666667,0.6363636363636364,8,15
1402,GHC,10,1.5,4,250,2,0.03652000427246094,False,1.0,0.3333333333333333,0.5,10,15
1403,FCI,10,1.5,4,250,2,0.0038940906524658203,False,-1.0,-1.0,-1.0,-1,-1
1404,MIIC,10,1.5,4,250,3,0.0043871402740478516,False,1.0,0.6153846153846154,0.761904761904762,5,8
1405,GHC,10,1.5,4,250,3,0.03835320472717285,False,1.0,0.5384615384615384,0.7000000000000001,6,11
1406,FCI,10,1.5,4,250,3,0.003918170928955078,False,-1.0,-1.0,-1.0,-1,-1
1407,MIIC,10,1.5,4,250,4,0.003809213638305664,False,1.0,0.3333333333333333,0.5,10,13
1408,GHC,10,1.5,4,250,4,0.03670501708984375,False,1.0,0.3333333333333333,0.5,10,13
1409,FCI,10,1.5,4,250,4,0.0050449371337890625,False,-1.0,-1.0,-1.0,-1,-1
1410,MIIC,10,1.5,4,500,0,0.005507230758666992,False,1.0,0.6,0.7499999999999999,6,11
1411,GHC,10,1.5,4,500,0,0.03931403160095215,False,1.0,0.5333333333333333,0.6956521739130436,7,13
1412,FCI,10,1.5,4,500,0,0.006190061569213867,False,-1.0,-1.0,-1.0,-1,-1
1413,MIIC,10,1.5,4,500,1,0.005143165588378906,False,1.0,0.6,0.7499999999999999,6,7
1414,GHC,10,1.5,4,500,1,0.04341912269592285,False,1.0,0.6,0.7499999999999999,6,7
1415,FCI,10,1.5,4,500,1,0.007087230682373047,False,-1.0,-1.0,-1.0,-1,-1
1416,MIIC,10,1.5,4,500,2,0.004760026931762695,False,1.0,0.5333333333333333,0.6956521739130436,7,12
1417,GHC,10,1.5,4,500,2,0.04114103317260742,False,0.8888888888888888,0.5333333333333333,0.6666666666666667,8,10
1418,FCI,10,1.5,4,500,2,0.011600971221923828,False,-1.0,-1.0,-1.0,-1,-1
1419,MIIC,10,1.5,4,500,3,0.004936933517456055,False,1.0,0.6,0.7499999999999999,6,10
1420,GHC,10,1.5,4,500,3,0.04143404960632324,False,1.0,0.6,0.7499999999999999,6,8
1421,FCI,10,1.5,4,500,3,0.010618925094604492,False,-1.0,-1.0,-1.0,-1,-1
1422,MIIC,10,1.5,4,500,4,0.004908084869384766,False,1.0,0.5714285714285714,0.7272727272727273,6,9
1423,GHC,10,1.5,4,500,4,0.04177427291870117,False,0.9,0.6428571428571429,0.75,6,10
1424,FCI,10,1.5,4,500,4,0.007837057113647461,False,-1.0,-1.0,-1.0,-1,-1
